date,FTSEUROFIRST 80,volume
2016-03-10,4014.15,0
2016-03-11,4149.38,0
2016-03-14,4179.24,0
2016-03-15,4145.04,0
2016-03-16,4141.25,0
2016-03-17,4116.89,0
2016-03-18,4139.64,0
2016-03-21,4126.5,0
2016-03-22,4129.73,0
2016-03-23,4122.41,0
2016-03-24,4047.86,0
2016-03-29,4071.25,0
2016-03-30,4127.47,0
2016-03-31,4075.14,0
2016-04-01,4009.27,0
2016-04-04,4022.2,0
2016-04-05,3927.03,0
2016-04-06,3950.46,0
2016-04-07,3900.79,0
2016-04-08,3954.98,0
2016-04-11,3973.4,0
2016-04-12,3998.48,0
2016-04-13,4124.8,0
2016-04-14,4153,0
2016-04-15,4143.47,0
2016-04-18,4158.73,0
2016-04-19,4228.65,0
2016-04-20,4264.24,0
2016-04-21,4267.35,0
2016-04-22,4250.58,0
2016-04-25,4216.08,0
2016-04-26,4219.68,0
2016-04-27,4234.07,0
2016-04-28,4230.16,0
2016-04-29,4107.76,0
2016-05-02,4114.47,0
2016-05-03,4035.55,0
2016-05-04,3992.05,0
2016-05-05,3995.71,0
2016-05-06,3992.71,0
2016-05-09,4015.09,0
2016-05-10,4047.02,0
2016-05-11,4017.79,0
2016-05-12,3990.15,0
2016-05-13,4014.82,0
2016-05-16,4008.88,0
2016-05-17,3988.29,0
2016-05-18,4011.45,0
2016-05-19,3963.13,0
2016-05-20,4021.06,0
2016-05-23,3985.54,0
2016-05-24,4084.19,0
2016-05-25,4148.9,0
2016-05-26,4168.56,0
2016-05-27,4175.57,0
2016-05-30,4191.17,0
2016-05-31,4157.45,0
2016-06-01,4128.19,0
2016-06-02,4125.85,0
2016-06-03,4079.64,0
2016-06-06,4088.01,0
2016-06-07,4140.07,0
2016-06-08,4112.28,0
2016-06-09,4069.39,0
2016-06-10,3965.66,0
2016-06-13,3886.66,0
2016-06-14,3813.14,0
2016-06-15,3853.9,0
2016-06-16,3835.16,0
2016-06-17,3876.57,0
2016-06-20,4005.04,0
2016-06-21,4034.45,0
2016-06-22,4049.39,0
2016-06-23,4129.04,0
2016-06-24,3793.7,0
2016-06-27,3679.63,0
2016-06-28,3762.28,0
2016-06-29,3859.27,0
2016-06-30,3902.52,0
2016-07-01,3934.18,0
2016-07-04,3903.78,0
2016-07-05,3835.86,0
2016-07-06,3767.97,0
2016-07-07,3793.26,0
2016-07-08,3871.9,0
2016-07-11,3936.52,0
2016-07-12,3999.45,0
2016-07-13,3989.79,0
2016-07-14,4037.12,0
2016-07-15,4030.08,0
2016-07-18,4022.36,0
2016-07-19,3997.15,0
2016-07-20,4046.15,0
2016-07-21,4048.34,0
2016-07-22,4052.95,0
2016-07-25,4057.69,0
2016-07-26,4065.38,0
2016-07-27,4093.07,0
2016-07-28,4051.97,0
2016-07-29,4087.77,0
2016-08-01,4060.25,0
2016-08-02,3980.38,0
2016-08-03,3983.31,0
2016-08-04,4012.16,0
2016-08-05,4069.74,0
2016-08-08,4083.17,0
2016-08-09,4146.55,0
2016-08-10,4132.83,0
2016-08-11,4176.24,0
2016-08-12,4169.57,0
2016-08-15,4173.21,0
2016-08-16,4138.73,0
2016-08-17,4091.58,0
2016-08-18,4113.46,0
2016-08-19,4079.23,0
2016-08-22,4067.23,0
2016-08-23,4110.68,0
2016-08-24,4127.51,0
2016-08-25,4099.82,0
2016-08-26,4128.82,0
2016-08-29,4112.99,0
2016-08-30,4151.08,0
2016-08-31,4139.38,0
2016-09-01,4134.6,0
2016-09-02,4215.87,0
2016-09-05,4214.8,0
2016-09-06,4203.61,0
2016-09-07,4233.49,0
2016-09-08,4219.27,0
2016-09-09,4175.82,0
2016-09-12,4119.62,0
2016-09-13,4075.77,0
2016-09-14,4063.54,0
2016-09-15,4078.33,0
2016-09-16,4028.72,0
2016-09-19,4074.77,0
2016-09-20,4072.14,0
2016-09-21,4096.5,0
2016-09-22,4187.88,0
2016-09-23,4163.8,0
2016-09-26,4088.47,0
2016-09-27,4080.31,0
2016-09-28,4109.47,0
2016-09-29,4106.55,0
2016-09-30,4122.37,0
2016-10-03,4119.36,0
2016-10-04,4159.41,0
2016-10-05,4153.85,0
2016-10-06,4148.15,0
2016-10-07,4115.17,0
2016-10-10,4161.52,0
2016-10-11,4141.68,0
2016-10-12,4125.55,0
2016-10-13,4081.14,0
2016-10-14,4147.52,0
2016-10-17,4127.04,0
2016-10-18,4178.18,0
2016-10-19,4191.54,0
2016-10-20,4217.18,0
2016-10-21,4218.03,0
2016-10-24,4240.22,0
2016-10-25,4229.57,0
2016-10-26,4221.28,0
2016-10-27,4226.56,0
2016-10-28,4220.89,0
2016-10-31,4191.17,0
2016-11-01,4146.71,0
2016-11-02,4087.6,0
2016-11-03,4078.27,0
2016-11-04,4051.65,0
2016-11-07,4124.68,0
2016-11-08,4141.81,0
2016-11-09,4184.36,0
2016-11-10,4163.49,0
2016-11-11,4144.2,0
2016-11-14,4153.61,0
2016-11-15,4170.48,0
2016-11-16,4143.05,0
2016-11-17,4160.59,0
2016-11-18,4135.61,0
2016-11-21,4148.84,0
2016-11-22,4168.48,0
2016-11-23,4152.49,0
2016-11-24,4160.66,0
2016-11-25,4170.82,0
2016-11-28,4128.49,0
2016-11-29,4157.06,0
2016-11-30,4177.45,0
2016-12-01,4149.56,0
2016-12-02,4129.39,0
2016-12-05,4177.75,0
2016-12-06,4240.51,0
2016-12-07,4302.28,0
2016-12-08,4362.1,0
2016-12-09,4375.58,0
2016-12-12,4377.24,0
2016-12-13,4425.04,0
2016-12-14,4392.43,0
2016-12-15,4442.92,0
2016-12-16,4458.59,0
2016-12-19,4455.13,0
2016-12-20,4483.48,0
2016-12-21,4473.78,0
2016-12-22,4469.45,0
2016-12-23,4475.78,0
2016-12-27,4481.86,0
2016-12-28,4480.15,0
2016-12-29,4469.41,0
2016-12-30,4488.8,0
2017-01-02,4519.69,0
2017-01-03,4529.74,0
2017-01-04,4529.86,0
2017-01-05,4530.04,0
2017-01-06,4535.29,0
2017-01-09,4516.19,0
2017-01-10,4515.9,0
2017-01-11,4519.85,0
2017-01-12,4489.57,0
2017-01-13,4538.81,0
2017-01-16,4501.02,0
2017-01-17,4489.07,0
2017-01-18,4500.91,0
2017-01-19,4499.13,0
2017-01-20,4508.98,0
2017-01-23,4475.7,0
2017-01-24,4491.64,0
2017-01-25,4551.71,0
2017-01-26,4544.33,0
2017-01-27,4523.46,0
2017-01-30,4465.89,0
2017-01-31,4424.83,0
2017-02-01,4461.48,0
2017-02-02,4456.91,0
2017-02-03,4483.6,0
2017-02-06,4432.94,0
2017-02-07,4431.42,0
2017-02-08,4434.04,0
2017-02-09,4481.06,0
2017-02-10,4477.94,0
2017-02-13,4523.96,0
2017-02-14,4531.54,0
2017-02-15,4551.51,0
2017-02-16,4534.31,0
2017-02-17,4531.59,0
2017-02-20,4535.93,0
2017-02-21,4568.69,0
2017-02-22,4569.18,0
2017-02-23,4562.92,0
2017-02-24,4521.03,0
2017-02-27,4527.01,0
2017-02-28,4539.75,0
2017-03-01,4631.35,0
2017-03-02,4624.7,0
2017-03-03,4646.79,0
2017-03-06,4624.05,0
2017-03-07,4620.04,0
2017-03-08,4625.42,0
2017-03-09,4654.75,0
2017-03-10,4665.66,0
2017-03-13,4668.3,0
2017-03-14,4650.61,0
2017-03-15,4664.49,0
2017-03-16,4703.94,0
2017-03-17,4717.23,0
2017-03-20,4702.15,0
2017-03-21,4688.76,0
2017-03-22,4674.56,0
2017-03-23,4716.43,0
2017-03-24,4710.56,0
2017-03-27,4700.3,0
2017-03-28,4739.16,0
2017-03-29,4750.81,0
2017-03-30,4760.51,0
2017-03-31,4785.75,0
2017-04-03,4752.58,0
2017-04-04,4763.33,0
2017-04-05,4751.51,0
2017-04-06,4772.93,0
2017-04-07,4778.16,0
2017-04-10,4760,0
2017-04-11,4744.17,0
2017-04-12,4741.83,0
2017-04-13,4716.48,0
2017-04-18,4664.52,0
2017-04-19,4685.4,0
2017-04-20,4710,0
2017-04-21,4709.6,0
2017-04-24,4892.01,0
2017-04-25,4901.34,0
2017-04-26,4900.59,0
2017-04-27,4876.84,0
2017-04-28,4873.16,0
2017-05-02,4898.11,0
2017-05-03,4908.29,0
2017-05-04,4966.57,0
2017-05-05,5011.4,0
2017-05-08,4989.22,0
2017-05-09,4998.69,0
2017-05-10,4997.77,0
2017-05-11,4971.69,0
2017-05-12,4988.9,0
2017-05-15,4996.9,0
2017-05-16,4997.49,0
2017-05-17,4920.4,0
2017-05-18,4891.55,0
2017-05-19,4925.99,0
2017-05-22,4915.43,0
2017-05-23,4939.42,0
2017-05-24,4932.32,0
2017-05-25,4930.68,0
2017-05-26,4921.84,0
2017-05-29,4915.56,0
2017-05-30,4895.54,0
2017-05-31,4887.86,0
2017-06-01,4906.55,0
2017-06-02,4939.97,0
2017-06-05,4923.21,0
2017-06-06,4892.52,0
2017-06-07,4891.42,0
2017-06-08,4909.41,0
2017-06-09,4940.38,0
2017-06-12,4887.75,0
2017-06-13,4908.78,0
2017-06-14,4897.29,0
2017-06-15,4866.91,0
2017-06-16,4894.31,0
2017-06-19,4941.26,0
2017-06-20,4915.01,0
2017-06-21,4904.57,0
2017-06-22,4902.34,0
2017-06-23,4884.6,0
2017-06-26,4909.61,0
2017-06-27,4878.99,0
2017-06-28,4879.34,0
2017-06-29,4793.41,0
2017-06-30,4757.82,0
2017-07-03,4827.87,0
2017-07-04,4816.18,0
2017-07-05,4813.92,0
2017-07-06,4796.47,0
2017-07-07,4798.04,0
2017-07-10,4818,0
2017-07-11,4799.89,0
2017-07-12,4868.47,0
2017-07-13,4887.71,0
2017-07-14,4886.05,0
2017-07-17,4876.65,0
2017-07-18,4823.61,0
2017-07-19,4849.53,0
2017-07-20,4846.67,0
2017-07-21,4779.98,0
2017-07-24,4780.38,0
2017-07-25,4809.81,0
2017-07-26,4835.5,0
2017-07-27,4838.24,0
2017-07-28,4799.96,0
2017-07-31,4776.24,0
2017-08-01,4813.64,0
2017-08-02,4790.75,0
2017-08-03,4804.52,0
2017-08-04,4860.54,0
2017-08-07,4861.87,0
2017-08-08,4874.82,0
2017-08-09,4813.06,0
2017-08-10,4766.54,0
2017-08-11,4728.05,0
2017-08-14,4787.93,0
2017-08-15,4801.09,0
2017-08-16,4834.52,0
2017-08-17,4804.77,0
2017-08-18,4783.78,0
2017-08-21,4753.34,0
2017-08-22,4795.99,0
2017-08-23,4772.95,0
2017-08-24,4778.21,0
2017-08-25,4771.11,0
2017-08-28,4749.39,0
2017-08-29,4699.83,0
2017-08-30,4722.41,0
2017-08-31,4745.65,0
2017-09-01,4774.51,0
2017-09-04,4755.72,0
2017-09-05,4744.7,0
2017-09-06,4762.37,0
2017-09-07,4779.76,0
2017-09-08,4782.93,0
2017-09-11,4849.47,0
2017-09-12,4874.64,0
2017-09-13,4887.14,0
2017-09-14,4887.48,0
2017-09-15,4873.47,0
2017-09-18,4889.71,0
2017-09-19,4893.2,0
2017-09-20,4887.31,0
2017-09-21,4903.96,0
2017-09-22,4904.34,0
2017-09-25,4896.23,0
2017-09-26,4897.17,0
2017-09-27,4923.39,0
2017-09-28,4935.1,0
2017-09-29,4974.55,0
2017-10-02,4988.38,0
2017-10-03,4993.45,0
2017-10-04,4978.06,0
2017-10-05,5002.26,0
2017-10-06,4988.52,0
2017-10-09,4997.37,0
2017-10-10,4984.65,0
2017-10-11,4999.17,0
2017-10-12,4997.69,0
2017-10-13,4997.62,0
2017-10-16,4998.77,0
2017-10-17,5001.39,0
2017-10-18,5019.02,0
2017-10-19,4996.37,0
2017-10-20,5005.01,0
2017-10-23,5009.99,0
2017-10-24,5014.52,0
2017-10-25,4991.14,0
2017-10-26,5050.64,0
2017-10-27,5067.38,0
2017-10-30,5078.36,0
2017-10-31,5088.89,0
2017-11-01,5125.86,0
2017-11-02,5116.8,0
2017-11-03,5120.65,0
2017-11-06,5112.81,0
2017-11-07,5083.85,0
2017-11-08,5079.44,0
2017-11-09,5024.93,0
2017-11-10,5002.92,0
2017-11-13,4976.76,0
2017-11-14,4949.8,0
2017-11-15,4934.26,0
2017-11-16,4961.2,0
2017-11-17,4937.78,0
2017-11-20,4957.84,0
2017-11-21,4984.07,0
2017-11-22,4960.28,0
2017-11-23,4972.33,0
2017-11-24,4986.26,0
2017-11-27,4962.27,0
2017-11-28,4989.04,0
2017-11-29,4997.7,0
2017-11-30,4975.39,0
2017-12-01,4917.92,0
2017-12-04,4984.05,0
2017-12-05,4980.76,0
2017-12-06,4968.81,0
2017-12-07,4985.78,0
2017-12-08,5016.47,0
2017-12-11,5004.47,0
2017-12-12,5028.04,0
2017-12-13,5000.35,0
2017-12-14,4966.28,0
2017-12-15,4967.24,0
2017-12-18,5034.9,0
2017-12-19,5003.74,0
2017-12-20,4961.57,0
2017-12-21,4984.78,0
2017-12-22,4963.25,0
2017-12-27,4960.31,0
2017-12-28,4929.2,0
2017-12-29,4902.28,0
2018-01-02,4885.98,0
2018-01-03,4917.33,0
2018-01-04,4996.97,0
2018-01-05,5049.26,0
2018-01-08,5062.25,0
2018-01-09,5081.38,0
2018-01-10,5066.43,0
2018-01-11,5051.12,0
2018-01-12,5070.98,0
2018-01-15,5066.84,0
2018-01-16,5076.8,0
2018-01-17,5064.19,0
2018-01-18,5079.38,0
2018-01-19,5118.61,0
2018-01-22,5136.15,0
2018-01-23,5144.91,0
2018-01-24,5105.3,0
2018-01-25,5089.03,0
2018-01-26,5113.66,0
2018-01-29,5105.94,0
2018-01-30,5059.11,0
2018-01-31,5061.89,0
2018-02-01,5021.54,0
2018-02-02,4945.08,0
2018-02-05,4885.83,0
2018-02-06,4767.29,0
2018-02-07,4856.32,0
2018-02-08,4749.86,0
2018-02-09,4684.28,0
2018-02-12,4743.48,0
2018-02-13,4702.55,0
2018-02-14,4749.14,0
2018-02-15,4773.17,0
2018-02-16,4825.87,0
2018-02-19,4799.06,0
2018-02-20,4834.46,0
2018-02-21,4832.67,0
2018-02-22,4833.43,0
2018-02-23,4844.61,0
2018-02-26,4872.67,0
2018-02-27,4865.4,0
2018-02-28,4844.54,0
2018-03-01,4784.24,0
2018-03-02,4679.46,0
2018-03-05,4721.1,0
2018-03-06,4730.43,0
2018-03-07,4760.15,0
2018-03-08,4813.65,0
2018-03-09,4822.05,0
2018-03-12,4836.31,0
2018-03-13,4788.94,0
2018-03-14,4778.66,0
2018-03-15,4811.72,0
2018-03-16,4835.24,0
2018-03-19,4777.88,0
2018-03-20,4806.3,0
2018-03-21,4795.02,0
2018-03-22,4720.99,0
2018-03-23,4653.06,0
2018-03-26,4623.53,0
2018-03-27,4678.14,0
2018-03-28,4694.88,0
2018-03-29,4735.21,0
2018-04-03,4713.73,0
2018-04-04,4700.61,0
2018-04-05,4824.35,0
2018-04-06,4797.35,0
2018-04-09,4806.13,0
2018-04-10,4841.65,0
2018-04-11,4812.61,0
2018-04-12,4845.98,0
2018-04-13,4851.06,0
2018-04-16,4842.04,0
2018-04-17,4893.88,0
2018-04-18,4908.48,0
2018-04-19,4904.56,0
2018-04-20,4908.67,0
2018-04-23,4929.93,0
2018-04-24,4926.88,0
2018-04-25,4892.86,0
2018-04-26,4925.59,0
2018-04-27,4940.19,0
2018-04-30,4959.22,0
2018-05-02,4987.19,0
2018-05-03,4951.09,0
2018-05-04,4980.3,0
2018-05-07,5001.82,0
2018-05-08,4991.56,0
2018-05-09,5005.39,0
2018-05-10,5007.6,0
2018-05-11,5005.08,0
2018-05-14,5004.02,0
2018-05-15,5004.03,0
2018-05-16,4998.8,0
2018-05-17,5036.91,0
2018-05-18,5008.01,0
2018-05-21,5007.78,0
2018-05-22,5029.03,0
2018-05-23,4964.42,0
2018-05-24,4937.18,0
2018-05-25,4931.28,0
2018-05-28,4890.8,0
2018-05-29,4812.78,0
2018-05-30,4833.65,0
2018-05-31,4787.74,0
2018-06-01,4848.47,0
2018-06-04,4873.27,0
2018-06-05,4858.37,0
2018-06-06,4867.08,0
2018-06-07,4859.52,0
2018-06-08,4843.85,0
2018-06-11,4889.92,0
2018-06-12,4884.73,0
2018-06-13,4892.48,0
2018-06-14,4952.44,0
2018-06-15,4922.69,0
2018-06-18,4872.02,0
2018-06-19,4827.88,0
2018-06-20,4830.1,0
2018-06-21,4778.58,0
2018-06-22,4827.94,0
2018-06-25,4727.16,0
2018-06-26,4723.12,0
2018-06-27,4759.41,0
2018-06-28,4717.28,0
2018-06-29,4759.11,0
2018-07-02,4725.4,0
2018-07-03,4769.96,0
2018-07-04,4774.06,0
2018-07-05,4818.24,0
2018-07-06,4831.13,0
2018-07-09,4850.2,0
2018-07-10,4866.18,0
2018-07-11,4796.09,0
2018-07-12,4828.75,0
2018-07-13,4843.97,0
2018-07-16,4839.52,0
2018-07-17,4858.39,0
2018-07-18,4893.91,0
2018-07-19,4874.09,0
2018-07-20,4856.03,0
2018-07-23,4847.18,0
2018-07-24,4888.07,0
2018-07-25,4869.25,0
2018-07-26,4920.54,0
2018-07-27,4944.8,0
2018-07-30,4925.55,0
2018-07-31,4938.14,0
2018-08-01,4916.63,0
2018-08-02,4863.56,0
2018-08-03,4885.18,0
2018-08-06,4880.5,0
2018-08-07,4909.12,0
2018-08-08,4895.06,0
2018-08-09,4897.8,0
2018-08-10,4805.65,0
2018-08-13,4785.08,0
2018-08-14,4784.02,0
2018-08-15,4713.29,0
2018-08-16,4740.39,0
2018-08-17,4732.12,0
2018-08-20,4764.02,0
2018-08-21,4788.75,0
2018-08-22,4795.68,0
2018-08-23,4790.23,0
2018-08-24,4800.26,0
2018-08-27,4842,0
2018-08-28,4834.55,0
2018-08-29,4845.97,0
2018-08-30,4813.69,0
2018-08-31,4761.74,0
2018-09-03,4764.69,0
2018-09-04,4720.17,0
2018-09-05,4661.13,0
2018-09-06,4632.26,0
2018-09-07,4631.57,0
2018-09-10,4656.28,0
2018-09-11,4656.79,0
2018-09-12,4677.54,0
2018-09-13,4686.31,0
2018-09-14,4704.13,0
2018-09-17,4705.49,0
2018-09-18,4721.69,0
2018-09-19,4741.02,0
2018-09-20,4787.02,0
2018-09-21,4821.36,0
2018-09-24,4792.97,0
2018-09-25,4807.8,0
2018-09-26,4820.1,0
2018-09-27,4840.96,0
2018-09-28,4768.56,0
2018-10-01,4783.71,0
2018-10-02,4752.02,0
2018-10-03,4774,0
2018-10-04,4732.48,0
2018-10-05,4690.49,0
2018-10-08,4634.13,0
2018-10-09,4651.95,0
2018-10-10,4571.14,0
2018-10-11,4491.89,0
2018-10-12,4476.56,0
2018-10-15,4494.08,0
2018-10-16,4560.48,0
2018-10-17,4538.57,0
2018-10-18,4497.88,0
2018-10-19,4491.62,0
2018-10-22,4466.01,0
2018-10-23,4395.22,0
2018-10-24,4370.86,0
2018-10-25,4418.34,0
2018-10-26,4379.58,0
2018-10-29,4411.99,0
2018-10-30,4400.14,0
2018-10-31,4470.66,0
2018-11-01,4484.62,0
2018-11-02,4504.49,0
2018-11-05,4501.24,0
2018-11-06,4486.88,0
2018-11-07,4541.77,0
2018-11-08,4529.85,0
2018-11-09,4516.3,0
2018-11-12,4465.46,0
2018-11-13,4511.31,0
2018-11-14,4487.97,0
2018-11-15,4466.58,0
2018-11-16,4457.3,0
2018-11-19,4422.73,0
2018-11-20,4356.84,0
2018-11-21,4410.99,0
2018-11-22,4375.61,0
2018-11-23,4389.84,0
2018-11-26,4446.8,0
2018-11-27,4441.01,0
2018-11-28,4441.5,0
2018-11-29,4447.37,0
2018-11-30,4440.1,0
2018-12-03,4497.52,0
2018-12-04,4456.59,0
2018-12-05,4405.25,0
2018-12-06,4263.43,0
2018-12-07,4276.63,0
2018-12-10,4214.93,0
2018-12-11,4264.27,0
2018-12-12,4344.1,0
2018-12-13,4348.27,0
2018-12-14,4319.29,0
2018-12-17,4272.22,0
2018-12-18,4242.53,0
2018-12-19,4263.21,0
2018-12-20,4189.26,0
2018-12-21,4183.7,0
2018-12-24,4149.59,0
2018-12-27,4094.86,0
2018-12-28,4161.25,0
2018-12-31,4181.4,0
2019-01-02,4172.23,0
2019-01-03,4123.06,0
2019-01-04,4245.94,0
2019-01-07,4235.98,0
2019-01-08,4267.42,0
2019-01-09,4290.25,0
2019-01-10,4294.84,0
2019-01-11,4286.58,0
2019-01-14,4267.15,0
2019-01-15,4285.02,0
2019-01-16,4304.16,0
2019-01-17,4294.47,0
2019-01-18,4384.21,0
2019-01-21,4370.47,0
2019-01-22,4350.57,0
2019-01-23,4357.88,0
2019-01-24,4381.34,0
2019-01-25,4432.73,0
2019-01-28,4396.82,0
2019-01-29,4418.09,0
2019-01-30,4423.51,0
2019-01-31,4417.63,0
2019-02-01,4422.54,0
2019-02-04,4415.44,0
2019-02-05,4486.64,0
2019-02-06,4489.43,0
2019-02-07,4400.98,0
2019-02-08,4370.55,0
2019-02-11,4411.74,0
2019-02-12,4447.49,0
2019-02-13,4462.62,0
2019-02-14,4439.04,0
2019-02-15,4520.92,0
2019-02-18,4530.7,0
2019-02-19,4522.86,0
2019-02-20,4552.65,0
2019-02-21,4551.05,0
2019-02-22,4558.68,0
2019-02-25,4574.54,0
2019-02-26,4586.43,0
2019-02-27,4576.33,0
2019-02-28,4599.35,0
2019-03-01,4621.19,0
2019-03-04,4627.64,0
2019-03-05,4637.39,0
2019-03-06,4631.64,0
2019-03-07,4607.27,0
2019-03-08,4570.97,0
2019-03-11,4604.6,0
2019-03-12,4602.3,0
2019-03-13,4625.71,0
2019-03-14,4652.92,0
2019-03-15,4708.27,0
2019-03-18,4716.33,0
2019-03-19,4745.05,0
2019-03-20,4693.36,0
2019-03-21,4685.5,0
2019-03-22,4601.95,0
2019-03-25,4592.25,0
2019-03-26,4623.37,0
2019-03-27,4628.99,0
2019-03-28,4617.81,0
2019-03-29,4653.42,0
2019-04-01,4704.05,0
2019-04-02,4721.74,0
2019-04-03,4774.07,0
2019-04-04,4782.33,0
2019-04-05,4787.28,0
2019-04-08,4774.28,0
2019-04-09,4746.31,0
2019-04-10,4755.44,0
2019-04-11,4774.01,0
2019-04-12,4795.81,0
2019-04-15,4800.12,0
2019-04-16,4820.95,0
2019-04-17,4842.59,0
2019-04-18,4864.95,0
2019-04-23,4868.29,0
2019-04-24,4861.12,0
2019-04-25,4848.82,0
2019-04-26,4860.77,0
2019-04-29,4864.3,0
2019-04-30,4877.6,0
2019-05-02,4843.24,0
2019-05-03,4857.15,0
2019-05-06,4800.08,0
2019-05-07,4725.97,0
2019-05-08,4744.65,0
2019-05-09,4652.48,0
2019-05-10,4666.31,0
2019-05-13,4605.85,0
2019-05-14,4661.52,0
2019-05-15,4686.94,0
2019-05-16,4753.74,0
2019-05-17,4730.64,0
2019-05-20,4658.3,0
2019-05-21,4682.84,0
2019-05-22,4680.39,0
2019-05-23,4598.46,0
2019-05-24,4629.52,0
2019-05-27,4647.56,0
2019-05-28,4631.49,0
2019-05-29,4559.79,0
2019-05-30,4585.54,0
2019-05-31,4531.94,0
2019-06-03,4553.52,0
2019-06-04,4599.75,0
2019-06-05,4604.95,0
2019-06-06,4593.82,0
2019-06-07,4645.33,0
2019-06-10,4657.61,0
2019-06-11,4684.42,0
2019-06-12,4662.99,0
2019-06-13,4668.38,0
2019-06-14,4648.68,0
2019-06-17,4653.45,0
2019-06-18,4747.07,0
2019-06-19,4754.11,0
2019-06-20,4766.15,0
2019-06-21,4765.56,0
2019-06-24,4748.4,0
2019-06-25,4730.52,0
2019-06-26,4731.62,0
2019-06-27,4734.24,0
2019-06-28,4775.7,0
2019-07-01,4809.02,0
2019-07-02,4820.17,0
2019-07-03,4868.56,0
2019-07-04,4878.67,0
2019-07-05,4854.39,0
2019-07-08,4846.06,0
2019-07-09,4821.17,0
2019-07-10,4810.6,0
2019-07-11,4804.55,0
2019-07-12,4804.99,0
2019-07-15,4814.59,0
2019-07-16,4840.37,0
2019-07-17,4811.86,0
2019-07-18,4787.44,0
2019-07-19,4783.84,0
2019-07-22,4798.49,0
2019-07-23,4857.73,0
2019-07-24,4864.36,0
2019-07-25,4838.73,0
2019-07-26,4853.25,0
2019-07-29,4847.1,0
2019-07-30,4762.13,0
2019-07-31,4770.64,0
2019-08-01,4804.6,0
2019-08-02,4656.3,0
2019-08-05,4560.82,0
2019-08-06,4539.76,0
2019-08-07,4558.4,0
2019-08-08,4640.92,0
2019-08-09,4581.64,0
2019-08-12,4564.26,0
2019-08-13,4599.38,0
2019-08-14,4506.65,0
2019-08-15,4493.16,0
2019-08-16,4559.82,0
2019-08-19,4615.5,0
2019-08-20,4585.39,0
2019-08-21,4647.49,0
2019-08-22,4623.95,0
2019-08-23,4571.73,0
2019-08-26,4591.15,0
2019-08-27,4619.71,0
2019-08-28,4611.89,0
2019-08-29,4672.73,0
2019-08-30,4701.13,0
2019-09-02,4711.29,0
2019-09-03,4696.98,0
2019-09-04,4742.53,0
2019-09-05,4794.14,0
2019-09-06,4807.17,0
2019-09-09,4814.35,0
2019-09-10,4826.01,0
2019-09-11,4845.2,0
2019-09-12,4870.74,0
2019-09-13,4889.48,0
2019-09-16,4849.1,0
2019-09-17,4846.98,0
2019-09-18,4855.85,0
2019-09-19,4886.84,0
2019-09-20,4904.5,0
2019-09-23,4857.17,0
2019-09-24,4848.73,0
2019-09-25,4822.53,0
2019-09-26,4848.59,0
2019-09-27,4868.46,0
2019-09-30,4896.17,0
2019-10-01,4831.6,0
2019-10-02,4696.13,0
2019-10-03,4700.57,0
2019-10-04,4740.16,0
2019-10-07,4772.8,0
2019-10-08,4721.04,0
2019-10-09,4758.75,0
2019-10-10,4796.47,0
2019-10-11,4898.59,0
2019-10-14,4882.23,0
2019-10-15,4938.11,0
2019-10-16,4939.27,0
2019-10-17,4924.8,0
2019-10-18,4910.36,0
2019-10-21,4942.91,0
2019-10-22,4950.22,0
2019-10-23,4949.88,0
2019-10-24,4967.45,0
2019-10-25,4974.38,0
2019-10-28,4977.99,0
2019-10-29,4970.64,0
2019-10-30,4965.71,0
2019-10-31,4943.35,0
2019-11-01,4973.41,0
2019-11-04,5031.9,0
2019-11-05,5049.05,0
2019-11-06,5064.32,0
2019-11-07,5092.96,0
2019-11-08,5078.02,0
2019-11-11,5073.35,0
2019-11-12,5095.6,0
2019-11-13,5070.78,0
2019-11-14,5054.69,0
2019-11-15,5086.33,0
2019-11-18,5077,0
2019-11-19,5066.98,0
2019-11-20,5049.56,0
2019-11-21,5038.97,0
2019-11-22,5052.77,0
2019-11-25,5082.76,0
2019-11-26,5080.01,0
2019-11-27,5089.65,0
2019-11-28,5077.01,0
2019-11-29,5071.85,0
2019-12-02,4973.46,0
2019-12-03,4948.99,0
2019-12-04,5011.71,0
2019-12-05,4999.1,0
2019-12-06,5057.45,0
2019-12-09,5034.01,0
2019-12-10,5031.39,0
2019-12-11,5050.67,0
2019-12-12,5077.46,0
2019-12-13,5106.07,0
2019-12-16,5164.66,0
2019-12-17,5132.69,0
2019-12-18,5124.06,0
2019-12-19,5126.42,0
2019-12-20,5170.97,0
2019-12-23,5169.19,0
2019-12-24,5166.49,0
2019-12-27,5175.92,0
2019-12-30,5131.43,0
2019-12-31,5125.38,0
2020-01-02,5193.15,0
2020-01-03,5170.48,0
2020-01-06,5141.98,0
2020-01-07,5153.63,0
2020-01-08,5172.85,0
2020-01-09,5201.51,0
2020-01-10,5192.62,0
2020-01-13,5180.3,0
2020-01-14,5180.22,0
2020-01-15,5170.94,0
2020-01-16,5180.93,0
2020-01-17,5225.97,0
2020-01-20,5214.43,0
2020-01-21,5199.41,0
2020-01-22,5174.84,0
2020-01-23,5133.28,0
2020-01-24,5187.07,0
2020-01-27,5054.17,0
2020-01-28,5111.51,0
2020-01-29,5130.99,0
2020-01-30,5071.3,0
2020-01-31,5006.25,0
2020-02-03,5029.51,0
2020-02-04,5119.87,0
2020-02-05,5185.91,0
