nullme,UK STERLING 3M DEPOSIT (FT/RFV) - MIDDLE RATE,JAPANESE YEN 3M DEPOSIT (FT/RFV) - MIDDLE RATE,SWISS 3 MONTH LIBOR (SNB) - MIDDLE RATE,EURONIA OVERNIGHT AVG. (LDN:WMBA) - MIDDLE RATE
2014-10-20,0.006,-0.00005,0.00007,-0.000661
2014-10-21,0.006,-0.00005,0.00011,-0.00051
2014-10-22,0.006,0,0.00012,-0.000457
2014-10-23,0.006,0,0.00011,-0.000362
2014-10-24,0.006,-0.0005,0.00011,-0.0004
2014-10-27,0.006,0,0.00011,-0.000445
2014-10-28,0.006,0,0.00011,-0.000327
2014-10-29,0.006,-0.0005,0.00011,-0.000677
2014-10-30,0.006,-0.0005,0.00011,-0.000831
2014-10-31,0.006,0,0.00015,-0.000112
2014-11-03,0.0057,-0.0005,0.00016,-0.000618
2014-11-04,0.006,0,0.00015,-0.000764
2014-11-05,0.006,0,0.00011,-0.000963
2014-11-06,0.006,0,0.00009,-0.000847
2014-11-07,0.006,-0.0005,0.00009,-0.001095
2014-11-10,0.006,0,0.00007,-0.000812
2014-11-11,0.006,0.00025,0.00005,-0.000691
2014-11-12,0.006,-0.0011,0.00007,-0.000932
2014-11-13,0.0057,-0.0011,0.00005,-0.000786
2014-11-14,0.006,0.0003,0.00004,-0.000736
2014-11-17,0.006,0.00025,0.00002,-0.000954
2014-11-18,0.006,0.00025,0.00002,-0.000775
2014-11-19,0.006,0.00025,0.00003,-0.00075
2014-11-20,0.006,0.00025,0.00005,-0.000844
2014-11-21,0.006,0.0003,0.00003,-0.00074
2014-11-24,0.006,0.00025,0.00003,-0.000629
2014-11-25,0.006,0.0003,0.00001,-0.000376
2014-11-26,0.006,0.0003,0.00001,-0.000345
2014-11-27,0.006,0.00025,0.00001,-0.000085
2014-11-28,0.006,0.00025,0.00001,0.000844
2014-12-01,0.006,-0.00005,0.00001,-0.000309
2014-12-02,0.006,0,0.00001,-0.000494
2014-12-03,0.006,0.0003,0.00001,-0.000834
2014-12-04,0.0055,0.0003,0.00001,-0.000904
2014-12-05,0.006,0,0.00003,-0.000994
2014-12-08,0.0055,0,0.00003,-0.001067
2014-12-09,0.006,0.0005,0,-0.000849
2014-12-10,0.006,0.0005,0.00004,-0.000817
2014-12-11,0.006,0.0003,0.00009,-0.00062
2014-12-12,0.006,0,0.00007,-0.000735
2014-12-15,0.006,0.0003,0.00009,-0.000986
2014-12-16,0.006,0.0003,0.00007,-0.000904
2014-12-17,0.006,-0.0015,0.00004,-0.001238
2014-12-18,0.006,0.001,-0.00046,-0.001314
2014-12-19,0.006,-0.0005,-0.00047,-0.001411
2014-12-22,0.006,0.001,-0.00055,-0.001095
2014-12-23,0.006,0.0003,-0.00066,-0.001382
2014-12-24,0.006,0.0001,-0.00061,-0.00191
2014-12-25,0.006,0.0005,-0.00061,-0.00191
2014-12-26,0.006,0.0005,-0.00061,-0.00191
2014-12-29,0.006,0.0002,-0.00063,-0.001478
2014-12-30,0.0061,0.0005,-0.00063,-0.001796
2014-12-31,0.0061,0.00045,-0.00063,0.00007
2015-01-01,0.006,0.0005,-0.00063,0.00007
2015-01-02,0.006,0.0005,-0.00063,-0.001519
2015-01-05,0.006,0.0008,-0.00063,-0.001535
2015-01-06,0.006,0.0005,-0.00086,-0.001595
2015-01-07,0.006,0.00025,-0.00096,-0.001658
2015-01-08,0.006,0.00025,-0.0011,-0.001673
2015-01-09,0.006,0.0005,-0.00117,-0.001493
2015-01-12,0.0061,0.0004,-0.00119,-0.001447
2015-01-13,0.006,0.00035,-0.00124,-0.001307
2015-01-14,0.006,0.001,-0.00128,-0.001619
2015-01-15,0.0061,0.00025,-0.00372,-0.001597
2015-01-16,0.00635,-0.00075,-0.00426,-0.00158
2015-01-19,0.006,0.00025,-0.0056,-0.001621
2015-01-20,0.006,0.0005,-0.0066,-0.001479
2015-01-21,0.006,0.0005,-0.0074,-0.001281
2015-01-22,0.0061,0.00025,-0.00806,-0.000846
2015-01-23,0.0061,0.00025,-0.00954,-0.001025
2015-01-26,0.006,0.0004,-0.00964,-0.001099
2015-01-27,0.0061,0.00025,-0.00836,-0.000887
2015-01-28,0.006,0.0004,-0.00846,-0.000743
2015-01-29,0.0061,0.0004,-0.0086,-0.000777
2015-01-30,0.0061,0,-0.00854,0.000339
2015-02-02,0.0062,0,-0.00863,-0.000647
2015-02-03,0.0063,0,-0.00869,-0.000824
2015-02-04,0.0061,0,-0.00869,-0.000995
2015-02-05,0.0061,0,-0.00881,-0.000966
2015-02-06,0.0061,0,-0.00885,-0.000986
2015-02-09,0.0068,0,-0.00913,-0.001178
2015-02-10,0.0061,0,-0.00927,-0.000875
2015-02-11,0.0061,0,-0.00932,-0.001049
2015-02-12,0.0069,0,-0.00918,-0.001085
2015-02-13,0.0061,0,-0.00907,-0.001171
2015-02-16,0.0061,0.0005,-0.00903,-0.001151
2015-02-17,0.006,0,-0.00903,-0.001163
2015-02-18,0.006,0,-0.00903,-0.001151
2015-02-19,0.006,0.0005,-0.00903,-0.001151
2015-02-20,0.0061,0.0005,-0.00897,-0.00128
2015-02-23,0.0068,0.0005,-0.00897,-0.001359
2015-02-24,0.0061,0.0005,-0.00864,-0.001259
2015-02-25,0.0072,0.0005,-0.00848,-0.001306
2015-02-26,0.0066,0.0005,-0.00844,-0.00119
2015-02-27,0.0068,0.0005,-0.0085,-0.000345
2015-03-02,0.0061,0.0005,-0.00857,-0.001175
2015-03-03,0.0068,0.0005,-0.00847,-0.0012
2015-03-04,0.0076,0.0005,-0.00822,-0.001263
2015-03-05,0.0068,0.0005,-0.00791,-0.001255
2015-03-06,0.0061,0.0005,-0.00758,-0.001246
2015-03-09,0.0069,0.0005,-0.00773,-0.001246
2015-03-10,0.0069,0.0005,-0.00782,-0.00134
2015-03-11,0.0066,0.0005,-0.00791,-0.001285
2015-03-12,0.0061,0.0005,-0.00809,-0.001389
2015-03-13,0.0065,0.0005,-0.00807,-0.001412
2015-03-16,0.0065,0.0005,-0.00803,-0.001293
2015-03-17,0.0075,0.0005,-0.00805,-0.001337
2015-03-18,0.0064,0.0005,-0.00802,-0.001352
2015-03-19,0.0071,0.0005,-0.00793,-0.001315
2015-03-20,0.0076,0.0005,-0.0079,-0.001378
2015-03-23,0.0074,0.0005,-0.0079,-0.001251
2015-03-24,0.0065,0.0005,-0.0079,-0.00127
2015-03-25,0.007,0.0005,-0.00802,-0.001211
2015-03-26,0.0078,0.0005,-0.00804,-0.001446
2015-03-27,0.0061,0.0005,-0.00807,-0.001385
2015-03-30,0.0071,0.0005,-0.00813,-0.001331
2015-03-31,0.00705,0.0005,-0.00814,-0.00111
2015-04-01,0.0079,0.0005,-0.00809,-0.001564
2015-04-02,0.0061,0.0005,-0.00814,-0.001491
2015-04-03,0.0061,0.0005,-0.00814,-0.001491
2015-04-06,0.0065,-0.00015,-0.00814,-0.001491
2015-04-07,0.0065,0.0005,-0.00815,-0.001639
2015-04-08,0.00685,0.0005,-0.00809,-0.001698
2015-04-09,0.0075,0.0005,-0.00804,-0.001631
2015-04-10,0.0069,0.0005,-0.00804,-0.001694
2015-04-13,0.0062,0.0005,-0.00804,-0.001873
2015-04-14,0.0071,0.0005,-0.00807,-0.001771
2015-04-15,0.006,0.0005,-0.00808,-0.001849
2015-04-16,0.0065,0.0005,-0.00814,-0.0018
2015-04-17,0.0061,0.0005,-0.00816,-0.001975
2015-04-20,0.006,0.0005,-0.00825,-0.001837
2015-04-21,0.006,0.0005,-0.00832,-0.001615
2015-04-22,0.0061,0.0005,-0.00829,-0.001712
2015-04-23,0.0065,0.0005,-0.00827,-0.001578
2015-04-24,0.0065,0.0005,-0.00812,-0.001885
2015-04-27,0.00655,0.0005,-0.0081,-0.001904
2015-04-28,0.006,0.0005,-0.00808,-0.001632
2015-04-29,0.0068,0.0005,-0.008,-0.001764
2015-04-30,0.0076,0.0005,-0.00794,-0.001
2015-05-01,0.0061,0.0005,-0.00795,-0.001
2015-05-04,0.006,0.0005,-0.00795,-0.001
2015-05-05,0.0065,0.0005,-0.00793,-0.001612
2015-05-06,0.0078,0.0005,-0.00793,-0.001598
2015-05-07,0.0072,0.0005,-0.00792,-0.001775
2015-05-08,0.0081,0.0005,-0.00792,-0.00212
2015-05-11,0.0072,0.0005,-0.0079,-0.002003
2015-05-12,0.0068,0.0005,-0.00792,-0.002086
2015-05-13,0.0065,0.0005,-0.00792,-0.001688
2015-05-14,0.0061,0.0005,-0.00792,-0.001512
2015-05-15,0.0061,0.0005,-0.00792,-0.001772
2015-05-18,0.0065,0.0005,-0.00792,-0.001987
2015-05-19,0.007,0.0005,-0.00792,-0.001811
2015-05-20,0.0066,0.0005,-0.00788,-0.001821
2015-05-21,0.0074,0.0005,-0.00788,-0.001778
2015-05-22,0.0066,0.0005,-0.00788,-0.001834
2015-05-25,0.0066,0.0005,-0.00788,-0.001834
2015-05-26,0.0062,0.0005,-0.00788,-0.001669
2015-05-27,0.0062,0.0005,-0.00788,-0.001688
2015-05-28,0.0066,0.0005,-0.00788,-0.001852
2015-05-29,0.0066,0.0005,-0.00788,-0.001651
2015-06-01,0.0061,0.0005,-0.00788,-0.002024
2015-06-02,0.0066,0.0005,-0.00788,-0.002011
2015-06-03,0.0062,0.0005,-0.00788,-0.001831
2015-06-04,0.0062,0.0005,-0.00779,-0.001784
2015-06-05,0.0062,0.0005,-0.00778,-0.0019
2015-06-08,0.0066,0.0005,-0.00778,-0.001838
2015-06-09,0.0066,0.0005,-0.00778,-0.001809
2015-06-10,0.008,0.0005,-0.00776,-0.001978
2015-06-11,0.006,0.0005,-0.00775,-0.002146
2015-06-12,0.0062,0.0005,-0.00775,-0.001979
2015-06-15,0.0062,0.0005,-0.00777,-0.001937
2015-06-16,0.0075,0.0005,-0.00782,-0.001984
2015-06-17,0.0062,0.0005,-0.00789,-0.002054
2015-06-18,0.0062,0.0005,-0.00785,-0.00208
2015-06-19,0.0062,0.0005,-0.00785,-0.001843
2015-06-22,0.0062,0.0005,-0.00785,-0.002104
2015-06-23,0.0066,0.0005,-0.00784,-0.002168
2015-06-24,0.0067,-0.0005,-0.00781,-0.001921
2015-06-25,0.0067,-0.00045,-0.00781,-0.002061
2015-06-26,0.0082,-0.0005,-0.00782,-0.001889
2015-06-29,0.0076,-0.0005,-0.00784,-0.002043
2015-06-30,0.00625,-0.0005,-0.00789,-0.002054
2015-07-01,0.007,-0.0001,-0.00789,-0.001733
2015-07-02,0.0069,-0.0005,-0.00789,-0.001756
2015-07-03,0.007,-0.0005,-0.00789,-0.001883
2015-07-06,0.0071,-0.0005,-0.00792,-0.002037
2015-07-07,0.0071,0.0001,-0.00792,-0.001925
2015-07-08,0.0083,0.0001,-0.00792,-0.001927
2015-07-09,0.0083,-0.0001,-0.00788,-0.001927
2015-07-10,0.008,0.0005,-0.00779,-0.00196
2015-07-13,0.00805,0.0005,-0.00771,-0.001935
2015-07-14,0.0068,-0.0001,-0.00764,-0.001644
2015-07-15,0.0071,-0.0001,-0.00762,-0.001978
2015-07-16,0.0072,-0.0001,-0.00757,-0.001725
2015-07-17,0.006,-0.00055,-0.00753,-0.001926
2015-07-20,0.0072,0.0001,-0.00748,-0.002141
2015-07-21,0.007,-0.0001,-0.00743,-0.001934
2015-07-22,0.0077,-0.00035,-0.00743,-0.001858
2015-07-23,0.0071,-0.0001,-0.00739,-0.001756
2015-07-24,0.0076,0,-0.00739,-0.001895
2015-07-27,0.0062,0.0005,-0.00739,-0.001903
2015-07-28,0.0069,0.0005,-0.00737,-0.001845
2015-07-29,0.0062,0.0001,-0.00739,-0.001856
2015-07-30,0.0062,0.0001,-0.00741,-0.00216
2015-07-31,0.0062,-0.0001,-0.00739,-0.001592
2015-08-03,0.0062,0.0001,-0.00739,-0.001909
2015-08-04,0.00675,0,-0.00741,-0.001878
2015-08-05,0.0067,0,-0.00737,-0.002095
2015-08-06,0.0079,-0.00055,-0.00731,-0.001693
2015-08-07,0.0067,0.0001,-0.00729,-0.002084
2015-08-10,0.00685,0.0005,-0.00729,-0.00176
2015-08-11,0.0078,0.0005,-0.00727,-0.001836
2015-08-12,0.0078,0.0005,-0.00725,-0.001865
2015-08-13,0.0078,-0.0001,-0.00725,-0.001908
2015-08-14,0.0078,0,-0.00725,-0.002018
2015-08-17,0.0078,0.0001,-0.00725,-0.002194
2015-08-18,0.008,0.0001,-0.00727,-0.002088
2015-08-19,0.0062,-0.0001,-0.00727,-0.002156
2015-08-20,0.0062,0.0001,-0.00727,-0.002116
2015-08-21,0.0062,0,-0.00727,-0.001962
2015-08-24,0.0078,0.0001,-0.00727,-0.002383
2015-08-25,0.0065,0.0005,-0.00728,-0.001978
2015-08-26,0.0067,-0.00085,-0.00727,-0.002215
2015-08-27,0.0065,-0.00075,-0.00724,-0.001835
2015-08-28,0.0062,-0.00065,-0.00724,-0.002371
2015-08-31,0.00645,-0.00055,-0.00724,-0.002371
2015-09-01,0.0081,-0.00055,-0.00724,-0.00212
2015-09-02,0.0069,-0.00065,-0.00732,-0.002168
2015-09-03,0.0069,0.0005,-0.00733,-0.002449
2015-09-04,0.00675,-0.0001,-0.00727,-0.002306
2015-09-07,0.0067,-0.00085,-0.00729,-0.002269
2015-09-08,0.0067,-0.0005,-0.00731,-0.001961
2015-09-09,0.0067,-0.00085,-0.00731,-0.002019
2015-09-10,0.0067,-0.0001,-0.00731,-0.00214
2015-09-11,0.0065,-0.00085,-0.00731,-0.001999
2015-09-14,0.0067,-0.00095,-0.00729,-0.002153
2015-09-15,0.00745,-0.00095,-0.00729,-0.001967
2015-09-16,0.00675,-0.00135,-0.00731,-0.00205
2015-09-17,0.0088,-0.00135,-0.00733,-0.002109
2015-09-18,0.00625,0,-0.00727,-0.001879
2015-09-21,0.0067,0.0005,-0.00729,-0.001817
2015-09-22,0.0062,0.00025,-0.00727,-0.002056
2015-09-23,0.00675,0.00025,-0.00727,-0.002041
2015-09-24,0.0067,0.0001,-0.00727,-0.001702
2015-09-25,0.00625,-0.00095,-0.00727,-0.001751
2015-09-28,0.00625,-0.00055,-0.00727,-0.001798
2015-09-29,0.0062,-0.0005,-0.00733,-0.001768
2015-09-30,0.0063,-0.00195,-0.00733,-0.002046
2015-10-01,0.0067,-0.00235,-0.00733,-0.002081
2015-10-02,0.00625,-0.00235,-0.00731,-0.002141
2015-10-05,0.00685,-0.00245,-0.00731,-0.001802
2015-10-06,0.0067,0.0005,-0.00731,-0.002002
2015-10-07,0.0069,0.0005,-0.00725,-0.002133
2015-10-08,0.0077,0.0005,-0.00725,-0.001821
2015-10-09,0.00625,0.00025,-0.00724,-0.001953
2015-10-12,0.0067,0.00035,-0.00724,-0.002226
2015-10-13,0.00675,0.00015,-0.00724,-0.002059
2015-10-14,0.0067,0.00015,-0.00724,-0.001988
2015-10-15,0.0067,0.0001,-0.00724,-0.001964
2015-10-16,0.0067,0.0001,-0.00724,-0.001926
2015-10-19,0.0068,-0.00135,-0.00724,-0.001962
2015-10-20,0.0067,-0.00155,-0.00724,-0.002167
2015-10-21,0.00685,-0.00155,-0.00724,-0.002035
2015-10-22,0.00685,-0.00125,-0.00724,-0.001992
2015-10-23,0.00685,-0.00125,-0.00731,-0.001884
2015-10-26,0.00725,-0.00125,-0.00731,-0.002307
2015-10-27,0.0082,0,-0.00731,-0.001952
2015-10-28,0.0085,0,-0.00734,-0.001857
2015-10-29,0.0084,0,-0.00732,-0.002194
2015-10-30,0.0082,-0.00125,-0.00732,-0.001733
2015-11-02,0.0082,0,-0.00732,-0.002283
2015-11-03,0.0083,-0.00115,-0.00732,-0.00204
2015-11-04,0.0086,-0.00115,-0.00734,-0.002149
2015-11-05,0.0084,0.0003,-0.00738,-0.002219
2015-11-06,0.0078,0,-0.00756,-0.002117
2015-11-09,0.008,0,-0.00766,-0.001825
2015-11-10,0.008,-0.00095,-0.00776,-0.002093
2015-11-11,0.0082,-0.00055,-0.00776,-0.002201
2015-11-12,0.0085,-0.0005,-0.00782,-0.002167
2015-11-13,0.0084,-0.00185,-0.00788,-0.002197
2015-11-16,0.0086,0,-0.00788,-0.002034
2015-11-17,0.0085,0.0003,-0.00791,-0.00218
2015-11-18,0.0084,0.0003,-0.00801,-0.002059
2015-11-19,0.0087,0,-0.00801,-0.00213
2015-11-20,0.0092,-0.0005,-0.00806,-0.002006
2015-11-23,0.0096,-0.00065,-0.00806,-0.002094
2015-11-24,0.0092,0,-0.00808,-0.00198
2015-11-25,0.0094,-0.00075,-0.00809,-0.002253
2015-11-26,0.0094,-0.00065,-0.00815,-0.002363
2015-11-27,0.0098,0,-0.0082,-0.002154
2015-11-30,0.0102,-0.00065,-0.00832,-0.001986
2015-12-01,0.01,-0.00125,-0.00843,-0.002169
2015-12-02,0.0102,-0.00115,-0.00863,-0.002075
2015-12-03,0.0086,-0.00085,-0.00862,-0.001882
2015-12-04,0.0091,-0.00125,-0.0082,-0.002197
2015-12-07,0.0089,-0.00155,-0.00823,-0.002154
2015-12-08,0.0087,0,-0.00823,-0.002319
2015-12-09,0.009,0,-0.00823,-0.003083
2015-12-10,0.0096,-0.00105,-0.00784,-0.002932
2015-12-11,0.0098,-0.00145,-0.00767,-0.003175
2015-12-14,0.0098,-0.00175,-0.00771,-0.003028
2015-12-15,0.0082,-0.00165,-0.00773,-0.002936
2015-12-16,0.0062,-0.00135,-0.00771,-0.002957
2015-12-17,0.0092,-0.00105,-0.00769,-0.003118
2015-12-18,0.0077,0.00075,-0.00769,-0.003143
2015-12-21,0.0087,-0.00045,-0.00772,-0.003125
2015-12-22,0.0077,0.00035,-0.00772,-0.003263
2015-12-23,0.00725,-0.00005,-0.00769,-0.00325
2015-12-24,0.0073,0,-0.0077,-0.0035
2015-12-25,0.0074,0,-0.0077,-0.0035
2015-12-28,0.0086,-0.00005,-0.0077,-0.0035
2015-12-29,0.0083,-0.00005,-0.00767,-0.003158
2015-12-30,0.0085,0,-0.00756,-0.003315
2015-12-31,0.00675,0.00015,-0.00756,-0.003324
2016-01-01,0.0064,0.00015,-0.00756,-0.003324
2016-01-04,0.0085,0,-0.00756,-0.003025
2016-01-05,0.0087,-0.00145,-0.00754,-0.003129
2016-01-06,0.0085,-0.00155,-0.00748,-0.003046
2016-01-07,0.0083,-0.00155,-0.00752,-0.003202
2016-01-08,0.0083,-0.00195,-0.00751,-0.003187
2016-01-11,0.0084,0,-0.00751,-0.003277
2016-01-12,0.0084,0,-0.00749,-0.00321
2016-01-13,0.0072,0.00015,-0.00751,-0.00315
2016-01-14,0.0067,-0.00115,-0.00753,-0.003179
2016-01-15,0.0085,-0.00105,-0.00753,-0.003154
2016-01-18,0.0085,-0.00085,-0.00753,-0.003227
2016-01-19,0.0085,-0.00085,-0.00751,-0.00312
2016-01-20,0.0084,-0.00095,-0.00753,-0.003178
2016-01-21,0.0085,0,-0.00753,-0.003087
2016-01-22,0.00525,0,-0.00756,-0.003031
2016-01-25,0.0096,-0.00085,-0.00751,-0.003209
2016-01-26,0.0085,-0.00065,-0.00751,-0.003277
2016-01-27,0.0084,-0.00085,-0.007506,-0.003215
2016-01-28,0.008,-0.00085,-0.007476,-0.002963
2016-01-29,0.008,-0.00185,-0.00757,-0.003058
2016-02-01,0.0082,-0.00205,-0.00756,-0.003149
2016-02-02,0.0081,-0.00165,-0.00751,-0.003195
2016-02-03,0.0079,-0.00195,-0.00751,-0.003223
2016-02-04,0.0081,-0.00255,-0.00749,-0.003242
2016-02-05,0.008,-0.00275,-0.00751,-0.003107
2016-02-08,0.0083,-0.00345,-0.00749,-0.003044
2016-02-09,0.0084,-0.00365,-0.007626,-0.003089
2016-02-10,0.0083,-0.00315,-0.007636,-0.00309
2016-02-11,0.0079,-0.00385,-0.007816,-0.003225
2016-02-12,0.008,-0.00345,-0.007756,-0.003259
2016-02-15,0.0079,-0.00355,-0.007742,-0.003308
2016-02-16,0.0082,-0.00325,-0.007742,-0.003157
2016-02-17,0.0082,-0.00295,-0.007762,-0.00327
2016-02-18,0.0081,-0.00285,-0.007802,-0.003186
2016-02-19,0.0079,-0.00355,-0.007822,-0.003253
2016-02-22,0.0082,-0.00345,-0.007822,-0.003242
2016-02-23,0.008,-0.00325,-0.007962,-0.003234
2016-02-24,0.0081,-0.00325,-0.008056,-0.003241
2016-02-25,0.0082,-0.00325,-0.008086,-0.003163
2016-02-26,0.0083,-0.00315,-0.008066,-0.003161
2016-02-29,0.0088,-0.00265,-0.008046,-0.003145
2016-03-01,0.0089,-0.00235,-0.008048,-0.003206
2016-03-02,0.00685,-0.00225,-0.00801,-0.003207
2016-03-03,0.0088,-0.00255,-0.00803,-0.003245
2016-03-04,0.0088,-0.00235,-0.008,-0.003274
2016-03-07,0.0067,-0.00255,-0.008,-0.003269
2016-03-08,0.0087,-0.00265,-0.00797,-0.003312
2016-03-09,0.0066,-0.00225,-0.007842,-0.003295
2016-03-10,0.0069,-0.00285,-0.007842,-0.003248
2016-03-11,0.00685,-0.00285,-0.007562,-0.003203
2016-03-14,0.0066,-0.00285,-0.007522,-0.003386
2016-03-15,0.0085,-0.00265,-0.007522,-0.003398
2016-03-16,0.0087,-0.00235,-0.007432,-0.004357
2016-03-17,0.0084,-0.002,-0.007332,-0.004269
2016-03-18,0.0083,-0.002,-0.007312,-0.004211
2016-03-21,0.0083,-0.00315,-0.007312,-0.004243
2016-03-22,0.0082,-0.00295,-0.007332,-0.00422
2016-03-23,0.008,-0.00245,-0.007292,-0.004111
2016-03-24,0.0082,-0.00145,-0.007292,-0.004111
2016-03-25,0.00635,-0.0008,-0.007292,-0.004111
2016-03-28,0.0066,-0.0008,-0.007292,-0.004111
2016-03-29,0.00595,-0.00275,-0.007292,-0.004024
2016-03-30,0.0076,-0.00295,-0.007292,-0.003846
2016-03-31,0.0078,-0.00305,-0.007292,-0.003905
2016-04-01,0.0067,-0.00305,-0.007332,-0.004175
2016-04-04,0.00685,-0.00265,-0.007286,-0.004171
2016-04-05,0.0067,-0.00285,-0.007286,-0.004447
2016-04-06,0.0076,-0.00345,-0.007286,-0.004314
2016-04-07,0.0076,-0.00355,-0.007286,-0.004205
2016-04-08,0.0076,-0.00355,-0.00729,-0.00429
2016-04-11,0.0077,-0.00375,-0.00729,-0.004196
2016-04-12,0.0078,-0.00315,-0.007288,-0.003997
2016-04-13,0.0078,-0.00295,-0.007246,-0.004161
2016-04-14,0.0077,-0.00285,-0.007246,-0.004409
2016-04-15,0.0077,-0.00255,-0.007246,-0.004249
2016-04-18,0.0076,-0.00305,-0.007244,-0.004294
2016-04-19,0.0076,-0.0011,-0.007244,-0.004243
2016-04-20,0.0077,-0.002,-0.007244,-0.004202
2016-04-21,0.0078,-0.00285,-0.007214,-0.004292
2016-04-22,0.0078,-0.0016,-0.007204,-0.004244
2016-04-25,0.0077,-0.002,-0.007244,-0.004259
2016-04-26,0.0078,-0.002,-0.007244,-0.004098
2016-04-27,0.0076,-0.0018,-0.007284,-0.004237
2016-04-28,0.0068,-0.002,-0.007294,-0.004095
2016-04-29,0.00685,-0.00255,-0.007294,-0.006
2016-05-02,0.0076,-0.00315,-0.007294,-0.004183
2016-05-03,0.0076,-0.00315,-0.007314,-0.004294
2016-05-04,0.0077,-0.00295,-0.007318,-0.004201
2016-05-05,0.0066,-0.00295,-0.007328,-0.004002
2016-05-06,0.0074,-0.0012,-0.007328,-0.003935
2016-05-09,0.00685,-0.002,-0.007328,-0.004299
2016-05-10,0.00675,-0.002,-0.007332,-0.004221
2016-05-11,0.0073,-0.00245,-0.00733,-0.004252
2016-05-12,0.0067,-0.002,-0.00735,-0.004125
2016-05-13,0.0073,-0.002,-0.00735,-0.00405
2016-05-16,0.0072,-0.0017,-0.00733,-0.003984
2016-05-17,0.0072,-0.00305,-0.00735,-0.004103
2016-05-18,0.0074,-0.00285,-0.007354,-0.004174
2016-05-19,0.0074,-0.00245,-0.007354,-0.004402
2016-05-20,0.0075,-0.00265,-0.007334,-0.004128
2016-05-23,0.0075,-0.00125,-0.007334,-0.004095
2016-05-24,0.0075,-0.00275,-0.007332,-0.00388
2016-05-25,0.0075,-0.00285,-0.007312,-0.003979
2016-05-26,0.0074,-0.00125,-0.007332,-0.004059
2016-05-27,0.0067,-0.00305,-0.007332,-0.0045
2016-05-30,0.0075,-0.00125,-0.007332,-0.004267
2016-05-31,0.00675,-0.00125,-0.007352,-0.00379
2016-06-01,0.0062,-0.00315,-0.007352,-0.003968
2016-06-02,0.0074,-0.00285,-0.007352,-0.004056
2016-06-03,0.0062,-0.00295,-0.007378,-0.003973
2016-06-06,0.0062,-0.00265,-0.007368,-0.003993
2016-06-07,0.0061,-0.00255,-0.007418,-0.004009
2016-06-08,0.0073,-0.00285,-0.007458,-0.004044
2016-06-09,0.0073,-0.00335,-0.007518,-0.004121
2016-06-10,0.0075,-0.00375,-0.007538,-0.003985
2016-06-13,0.0076,-0.00365,-0.007598,-0.004194
2016-06-14,0.0078,-0.00365,-0.007664,-0.004153
2016-06-15,0.0078,-0.00345,-0.007694,-0.004206
2016-06-16,0.0079,-0.00315,-0.007722,-0.003804
2016-06-17,0.0076,-0.00305,-0.007722,-0.004317
2016-06-20,0.0081,-0.00305,-0.007666,-0.004074
2016-06-21,0.0086,-0.00305,-0.00766,-0.004034
2016-06-22,0.0087,-0.00325,-0.007666,-0.004224
2016-06-23,0.0086,-0.00265,-0.007662,-0.004163
2016-06-24,0.0052,-0.0036,-0.007992,-0.003829
2016-06-27,0.0057,-0.0035,-0.008002,-0.004185
2016-06-28,0.0072,-0.0034,-0.007892,-0.004302
2016-06-29,0.0072,-0.0037,-0.007842,-0.004174
2016-06-30,0.0066,-0.00335,-0.007798,-0.004346
2016-07-01,0.0053,-0.00335,-0.007822,-0.004197
2016-07-04,0.0053,-0.00315,-0.007832,-0.00435
2016-07-05,0.0051,-0.00325,-0.007812,-0.004341
2016-07-06,0.0055,-0.00315,-0.007822,-0.004165
2016-07-07,0.0054,-0.00355,-0.007802,-0.004211
2016-07-08,0.0054,-0.00375,-0.007762,-0.004341
2016-07-11,0.0052,-0.00355,-0.007762,-0.004268
2016-07-12,0.0053,-0.00335,-0.007732,-0.004281
2016-07-13,0.0053,-0.00335,-0.007674,-0.004239
2016-07-14,0.0063,-0.00305,-0.007644,-0.004326
2016-07-15,0.0068,-0.00355,-0.00765,-0.004305
2016-07-18,0.0068,-0.00345,-0.00767,-0.004322
2016-07-19,0.0067,-0.00295,-0.007616,-0.004263
2016-07-20,0.0064,-0.00315,-0.007602,-0.004212
2016-07-21,0.0063,-0.00335,-0.007588,-0.004297
2016-07-22,0.0063,-0.00315,-0.007556,-0.004259
2016-07-25,0.0058,-0.00315,-0.007546,-0.004319
2016-07-26,0.0055,-0.00285,-0.007526,-0.004248
2016-07-27,0.00595,-0.00315,-0.007482,-0.004312
2016-07-28,0.0049,-0.00265,-0.007482,-0.004292
2016-07-29,0.0044,-0.002,-0.007476,-0.004156
2016-08-01,0.0044,-0.00195,-0.00752,-0.004249
2016-08-02,0.0046,-0.00215,-0.00752,-0.004324
2016-08-03,0.0047,-0.00165,-0.00752,-0.004338
2016-08-04,0.0036,-0.00245,-0.00752,-0.004305
2016-08-05,0.003,-0.00265,-0.007524,-0.004292
2016-08-08,0.0028,-0.00165,-0.00752,-0.004266
2016-08-09,0.0022,-0.00165,-0.007416,-0.004325
2016-08-10,0.0026,-0.00165,-0.007416,-0.004261
2016-08-11,0.0029,-0.0012,-0.007416,-0.004562
2016-08-12,0.0045,-0.00165,-0.007416,-0.004322
2016-08-15,0.00375,-0.0012,-0.007416,-0.00435
2016-08-16,0.0027,-0.00175,-0.007416,-0.004372
2016-08-17,0.0046,-0.00165,-0.007386,-0.00448
2016-08-18,0.0049,-0.00165,-0.007386,-0.004512
2016-08-19,0.0049,-0.00165,-0.007386,-0.004491
