Name,UK £ TO EURO,JAPANESE YEN TO EURO,SWISS FRANC TO EURO
2003-07-25,1.406469761,0.007328155,0.646036566
2003-07-28,1.414827391,0.007287036,0.645953104
2003-07-29,1.416029453,0.007285444,0.645827951
2003-07-30,1.419647927,0.007300869,0.645411127
2003-07-31,1.424704374,0.007368111,0.646663218
2003-08-01,1.43636886,0.007427765,0.653466641
2003-08-04,1.42551675,0.007337834,0.650745103
2003-08-05,1.419446416,0.007326544,0.65269891
2003-08-06,1.418439716,0.007301935,0.651720542
2003-08-07,1.415728746,0.007346999,0.650533437
2003-08-08,1.421767257,0.007416747,0.650745103
2003-08-11,1.417534907,0.007470492,0.650068257
2003-08-12,1.415428167,0.00746046,0.648256191
2003-08-13,1.422070535,0.00744879,0.646746863
2003-08-14,1.42612664,0.0074206,0.646245315
2003-08-15,1.420959147,0.007462687,0.6477523
2003-08-18,1.421868335,0.007466587,0.647081662
2003-08-19,1.430410528,0.007557437,0.645869664
2003-08-20,1.433897333,0.007606877,0.64808814
2003-08-21,1.440092166,0.007706535,0.648340249
2003-08-22,1.445295563,0.007789982,0.648424329
2003-08-25,1.447387466,0.007821666,0.649350649
2003-08-26,1.445504481,0.007870297,0.650618087
2003-08-27,1.440299582,0.007774841,0.650533437
2003-08-28,1.448540595,0.007867202,0.64871878
2003-08-29,1.443834825,0.007857929,0.65066042
2003-09-01,1.432459533,0.007838219,0.650618087
2003-09-02,1.444877908,0.007877738,0.651084055
2003-09-03,1.449275362,0.007974482,0.65282674
2003-09-04,1.452011035,0.007912018,0.650237337
2003-09-05,1.445295563,0.007834535,0.64913989
2003-09-08,1.431639227,0.007727378,0.650068257
2003-09-09,1.423487544,0.007717836,0.647794261
2003-09-10,1.422475107,0.007662248,0.64511967
2003-09-11,1.421262081,0.007614406,0.643832089
2003-09-12,1.426533524,0.007645844,0.642632222
2003-09-15,1.420858198,0.007544892,0.642095801
2003-09-16,1.418842225,0.007654623,0.642054575
2003-09-17,1.428163382,0.007658141,0.645452785
2003-09-18,1.430615165,0.007683442,0.641724957
2003-09-19,1.438641922,0.007697044,0.641148939
2003-09-22,1.435132032,0.007790589,0.643707757
2003-09-23,1.441753172,0.007816775,0.643790639
2003-09-24,1.443001443,0.007824114,0.643790639
2003-09-25,1.442273022,0.007791196,0.645369474
2003-09-26,1.445817972,0.007765784,0.647962159
2003-09-29,1.442793248,0.007851759,0.648298217
2003-09-30,1.431434297,0.007763975,0.649182031
2003-10-01,1.419043565,0.007713669,0.649519356
2003-10-02,1.42551675,0.007711289,0.648887159
2003-10-03,1.428163382,0.00773455,0.647668394
2003-10-06,1.438434983,0.007772423,0.646495992
2003-10-07,1.419345682,0.007697044,0.645411127
2003-10-08,1.411831145,0.007730365,0.645494449
2003-10-09,1.411034288,0.007774236,0.645244548
2003-10-10,1.411532218,0.007821666,0.64516129
2003-10-13,1.419748704,0.007885192,0.645452785
2003-10-14,1.424501425,0.007825338,0.64653779
2003-10-15,1.430512839,0.00783024,0.647039793
2003-10-16,1.439470275,0.007846214,0.645702848
2003-10-17,1.441753172,0.007861635,0.64457909
2003-10-20,1.441233696,0.007799704,0.644163875
2003-10-21,1.437194596,0.00780823,0.643749195
2003-10-22,1.438848921,0.007803964,0.643666323
2003-10-23,1.435750179,0.007732756,0.64653779
2003-10-24,1.439263097,0.007750736,0.646370629
2003-10-27,1.441961067,0.007851142,0.646161799
2003-10-28,1.448435689,0.007893283,0.644496004
2003-10-29,1.458151064,0.007923302,0.644662197
2003-10-30,1.452960407,0.007875876,0.645369474
2003-10-31,1.457088737,0.007891414,0.644911647
2003-11-03,1.462736781,0.00783024,0.643293664
2003-11-04,1.461988304,0.007907014,0.639795266
2003-11-05,1.462308986,0.007955449,0.638895988
2003-11-06,1.464128843,0.007942812,0.63848806
2003-11-07,1.455392228,0.007947862,0.636861546
2003-11-10,1.456452083,0.008012821,0.635768326
2003-11-11,1.450116009,0.00799808,0.637389254
2003-11-12,1.443001443,0.007910141,0.638243554
2003-11-13,1.441337561,0.007893283,0.636253738
2003-11-14,1.43472023,0.007848062,0.638243554
2003-11-17,1.432049262,0.007778469,0.641848524
2003-11-18,1.434617316,0.007802138,0.642343268
2003-11-19,1.424298533,0.007702973,0.64441294
2003-11-20,1.429796969,0.007712479,0.645953104
2003-11-21,1.432049262,0.007729767,0.646705038
2003-11-24,1.4366784,0.007756147,0.644039415
2003-11-25,1.440610819,0.007727378,0.643707757
2003-11-26,1.435132032,0.007711884,0.645202916
2003-11-27,1.439470275,0.007692899,0.645619472
2003-11-28,1.434514417,0.007619628,0.645827951
2003-12-01,1.435750179,0.007609771,0.64499484
2003-12-02,1.437091327,0.007641755,0.643004115
2003-12-03,1.428775539,0.007619048,0.64230201
2003-12-04,1.427653651,0.007652866,0.641889723
2003-12-05,1.424298533,0.007645844,0.641972138
2003-12-08,1.419849496,0.00761035,0.646036566
2003-12-09,1.421767257,0.007607455,0.646287081
2003-12-10,1.423690205,0.007556865,0.646746863
2003-12-11,1.432664756,0.007583226,0.644786898
2003-12-12,1.426024955,0.007567731,0.645244548
2003-12-15,1.425923285,0.007570596,0.644496004
2003-12-16,1.416029453,0.007533524,0.643956469
2003-12-17,1.422475107,0.007532389,0.643542055
2003-12-18,1.425415152,0.007497376,0.642549637
2003-12-19,1.422677479,0.00748335,0.643004115
2003-12-22,1.417635384,0.007488954,0.642467074
2003-12-23,1.423487544,0.007508071,0.640573954
2003-12-24,1.425008906,0.007512019,0.641436818
2003-12-25,1.425008906,0.007512019,0.641436818
2003-12-26,1.425008906,0.007512019,0.641436818
2003-12-29,1.420454545,0.007480551,0.641560275
2003-12-30,1.421262081,0.007478313,0.641272284
2003-12-31,1.418842225,0.007404665,0.641889723
2004-01-01,1.418842225,0.007404665,0.641889723
2004-01-02,1.417534907,0.007422803,0.640409862
2004-01-05,1.423284942,0.007433286,0.641272284
2004-01-06,1.428979708,0.007382253,0.638325035
2004-01-07,1.43307538,0.007427765,0.637917836
2004-01-08,1.439781153,0.007456566,0.637064407
2004-01-09,1.440092166,0.007343222,0.638284292
2004-01-12,1.444043321,0.007322252,0.638977636
2004-01-13,1.449905756,0.007372457,0.64008193
2004-01-14,1.448960371,0.007423905,0.640984552
2004-01-15,1.445922499,0.007457678,0.639959043
2004-01-16,1.452643812,0.007548879,0.638162093
2004-01-19,1.443418014,0.007551159,0.636902108
2004-01-20,1.446549978,0.007438816,0.636132316
2004-01-21,1.449275362,0.007415097,0.637308011
2004-01-22,1.451800232,0.007392622,0.638039941
2004-01-23,1.45116819,0.00743605,0.638610384
2004-01-26,1.451800232,0.007494566,0.639181847
2004-01-27,1.44749222,0.0075466,0.637714431
2004-01-28,1.455921963,0.007515971,0.637429883
2004-01-29,1.459854015,0.007568304,0.640163882
2004-01-30,1.460706982,0.007630093,0.639959043
2004-02-02,1.463271876,0.007600517,0.637470517
2004-02-03,1.462843768,0.007528987,0.63848806
2004-02-04,1.466490688,0.007573463,0.637226789
2004-02-05,1.459002043,0.007534092,0.636983247
2004-02-06,1.463807363,0.007488393,0.637186186
2004-02-09,1.462415911,0.007438816,0.637429883
2004-02-10,1.466060695,0.007434391,0.63734863
2004-02-11,1.475143827,0.007471608,0.635404753
2004-02-12,1.476232654,0.007405213,0.634316524
2004-02-13,1.475361464,0.007405213,0.633312223
2004-02-16,1.47972773,0.00744103,0.634759426
2004-02-17,1.48214021,0.007366483,0.635041595
2004-02-18,1.48456057,0.007371913,0.63419584
2004-02-19,1.490757305,0.00736106,0.634397006
2004-02-20,1.485001485,0.007325471,0.634598299
2004-02-23,1.4803849,0.007346459,0.633472697
2004-02-24,1.489868892,0.007327081,0.635122261
2004-02-25,1.496557917,0.007286505,0.635324015
2004-02-26,1.496333982,0.007331378,0.635324015
2004-02-27,1.492537313,0.007373,0.633713561
2004-03-01,1.496333982,0.007337834,0.633593107
2004-03-02,1.499250375,0.007354023,0.631392853
2004-03-03,1.507613448,0.007473283,0.632631113
2004-03-04,1.500825454,0.007438816,0.63319192
2004-03-05,1.491646778,0.007380074,0.63379389
2004-03-08,1.497454328,0.007215007,0.632031349
2004-03-09,1.487873828,0.007262164,0.632871337
2004-03-10,1.480165779,0.007333529,0.634598299
2004-03-11,1.472320377,0.007375719,0.638162093
2004-03-12,1.467566774,0.00734484,0.637267397
2004-03-15,1.466705779,0.00735186,0.639181847
2004-03-16,1.472320377,0.007407407,0.637267397
2004-03-17,1.480165779,0.007532957,0.638162093
2004-03-18,1.487763148,0.00762079,0.64
2004-03-19,1.484780995,0.007575758,0.641560275
2004-03-22,1.493763537,0.007566013,0.642095801
2004-03-23,1.50060024,0.007623694,0.644163875
2004-03-24,1.503081317,0.007706535,0.643790639
2004-03-25,1.486988848,0.0077688,0.644953241
2004-03-26,1.492871538,0.007776654,0.642673522
2004-03-29,1.498351813,0.007804573,0.641724957
2004-03-30,1.496781919,0.007752539,0.641601437
2004-03-31,1.501726986,0.007875876,0.641272284
2004-04-01,1.500150015,0.007823502,0.641231164
2004-04-02,1.500825454,0.007790589,0.639508857
2004-04-05,1.506931887,0.00791515,0.638039941
2004-04-06,1.519295047,0.007797879,0.638691959
2004-04-07,1.518372305,0.007816164,0.641724957
2004-04-08,1.514921982,0.007789982,0.644288383
2004-04-09,1.514921982,0.007789982,0.644288383
2004-04-12,1.514921982,0.007789982,0.644288383
2004-04-13,1.525320317,0.007878979,0.645369474
2004-04-14,1.510345869,0.007785737,0.646036566
2004-04-15,1.497005988,0.007728573,0.644329897
2004-04-16,1.496110114,0.007722604,0.643459237
2004-04-19,1.500712839,0.007697044,0.645494449
2004-04-20,1.505457283,0.007775445,0.643169539
2004-04-21,1.496557917,0.007704754,0.643045463
2004-04-22,1.489425082,0.007687577,0.643045463
2004-04-23,1.492871538,0.007719027,0.641107834
2004-04-26,1.506818353,0.007756147,0.6424258
2004-04-27,1.506477855,0.007664597,0.645661157
2004-04-28,1.500375094,0.007682262,0.645702848
2004-04-29,1.489646954,0.007641755,0.647416807
2004-04-30,1.484340211,0.007583226,0.644703759
2004-05-03,1.481481481,0.007603984,0.644163875
2004-05-04,1.482359917,0.007545461,0.644246875
2004-05-05,1.477323091,0.007579777,0.646245315
2004-05-06,1.482359917,0.007539204,0.645411127
2004-05-07,1.488316714,0.007488393,0.645494449
2004-05-10,1.497454328,0.007438816,0.648634624
2004-05-11,1.488095238,0.007444908,0.648256191
2004-05-12,1.493205913,0.007452676,0.648887159
2004-05-13,1.491869312,0.007399734,0.650068257
2004-05-14,1.483899688,0.007378985,0.649350649
2004-05-17,1.471453796,0.007316359,0.651041667
2004-05-18,1.476232654,0.007329766,0.651635605
2004-05-19,1.485442662,0.007391529,0.650110519
2004-05-20,1.485222041,0.007414547,0.650829808
2004-05-21,1.488759863,0.007419498,0.65066042
2004-05-24,1.496333982,0.007428317,0.65142336
2004-05-25,1.496557917,0.007350239,0.650237337
2004-05-26,1.50060024,0.007403569,0.65027962
2004-05-27,1.501050736,0.007375175,0.651253663
2004-05-28,1.498576352,0.007365397,0.653423941
2004-05-31,1.504324934,0.007505254,0.654621629
2004-06-01,1.501952538,0.00746046,0.654450262
2004-06-02,1.503759398,0.007372457,0.654621629
2004-06-03,1.502629602,0.007342683,0.655307995
2004-06-04,1.50636439,0.007364855,0.654750213
2004-06-07,1.491980604,0.007387707,0.656081879
2004-06-08,1.496110114,0.00740302,0.656641933
2004-06-09,1.50466446,0.007543185,0.65802461
2004-06-10,1.51194436,0.007584951,0.661113315
2004-06-11,1.516645181,0.007564869,0.661375661
2004-06-14,1.506704837,0.007493443,0.660283922
2004-06-15,1.505004139,0.00746213,0.658804928
2004-06-16,1.516530179,0.007539772,0.656211037
2004-06-17,1.524274064,0.007587253,0.659630607
2004-06-18,1.524506441,0.007609192,0.662076271
2004-06-21,1.51251607,0.007622532,0.662910176
2004-06-22,1.506024096,0.007623694,0.660807507
2004-06-23,1.503533303,0.007598784,0.659326169
2004-06-24,1.496781919,0.007673419,0.660938533
2004-06-25,1.500150015,0.007642923,0.660240327
2004-06-28,1.500150015,0.007599362,0.657418973
2004-06-29,1.496557917,0.007585527,0.654450262
2004-06-30,1.490868431,0.00755287,0.656081879
2004-07-01,1.49231458,0.007596475,0.656512605
2004-07-02,1.495438911,0.007539204,0.657548659
2004-07-05,1.49142431,0.007463801,0.658674746
2004-07-06,1.494098312,0.007441584,0.658414538
2004-07-07,1.497902936,0.007464915,0.658544616
2004-07-08,1.49970006,0.007430525,0.65837119
2004-07-09,1.496222039,0.007449344,0.658414538
2004-07-12,1.499925004,0.00745601,0.658631364
2004-07-13,1.504438092,0.007464358,0.657635144
2004-07-14,1.501050736,0.007418398,0.655823715
2004-07-15,1.497678598,0.007408505,0.655136268
2004-07-16,1.504890895,0.007387161,0.654835964
2004-07-19,1.506931887,0.007448235,0.655136268
2004-07-20,1.499587613,0.007445462,0.652741514
2004-07-21,1.498576352,0.007458234,0.652017996
2004-07-22,1.503081317,0.007448235,0.652358275
2004-07-23,1.507840772,0.007459347,0.654065014
2004-07-26,1.512744876,0.00750638,0.652273172
2004-07-27,1.512859304,0.00748391,0.650745103
2004-07-28,1.511373082,0.007454342,0.651041667
2004-07-29,1.508295626,0.007407407,0.649645943
2004-07-30,1.509320051,0.00745212,0.648760867
2004-08-02,1.51503674,0.007457678,0.650999284
2004-08-03,1.513546239,0.007505817,0.648802959
2004-08-04,1.516070346,0.007478313,0.649603742
2004-08-05,1.512401694,0.007455454,0.650068257
2004-08-06,1.510802236,0.007428317,0.650195059
2004-08-09,1.501388785,0.007365397,0.64968815
2004-08-10,1.494321578,0.007348618,0.649814803
2004-08-11,1.494768311,0.007361602,0.6486767
2004-08-12,1.493651979,0.007360518,0.649477171
2004-08-13,1.49231458,0.007326007,0.651593145
2004-08-16,1.492091913,0.00731743,0.652528548
2004-08-17,1.489646954,0.007328692,0.650618087
2004-08-18,1.481810773,0.007376807,0.651465798
2004-08-19,1.478087355,0.007387707,0.651508242
2004-08-20,1.483019428,0.0074206,0.649434992
2004-08-23,1.482799526,0.00745212,0.648929267
2004-08-24,1.486988848,0.007517667,0.648929267
2004-08-25,1.486546752,0.007508071,0.649224177
2004-08-26,1.485442662,0.007516536,0.649434992
2004-08-27,1.488538255,0.007555153,0.649308486
2004-08-30,1.486767767,0.007554582,0.64897138
2004-08-31,1.4803849,0.007515971,0.648172155
2004-09-01,1.475470306,0.007513713,0.649941505
2004-09-02,1.472537182,0.007515971,0.651975486
2004-09-03,1.47080453,0.007521059,0.651890482
2004-09-06,1.474491301,0.007525587,0.652017996
2004-09-07,1.46810541,0.007544892,0.652528548
2004-09-08,1.473187979,0.007575184,0.650237337
2004-09-09,1.464557704,0.007478872,0.650026001
2004-09-10,1.463700234,0.007428869,0.649308486
2004-09-13,1.470372004,0.007412349,0.648634624
2004-09-14,1.46767447,0.007437156,0.647710344
2004-09-15,1.460280374,0.00745212,0.648634624
2004-09-16,1.471020888,0.007505254,0.646956072
2004-09-17,1.470372004,0.007444908,0.645994832
2004-09-20,1.469723692,0.007506944,0.646495992
2004-09-21,1.463378942,0.007431077,0.647165415
2004-09-22,1.463164826,0.007387161,0.646120049
2004-09-23,1.462522852,0.007334605,0.646120049
2004-09-24,1.463807363,0.007343761,0.646287081
2004-09-27,1.473405039,0.007336757,0.645452785
2004-09-28,1.470372004,0.00727802,0.644745326
2004-09-29,1.466705779,0.007319573,0.644786898
2004-09-30,1.456027956,0.007290224,0.644163875
2004-10-01,1.447282727,0.007307271,0.645369474
2004-10-04,1.452327355,0.007323861,0.644329897
2004-10-05,1.450116009,0.007325471,0.643832089
2004-10-06,1.450326323,0.007328692,0.64337644
2004-10-07,1.448121063,0.007307805,0.643707757
2004-10-08,1.45116819,0.007350239,0.643956469
2004-10-11,1.448645516,0.007389891,0.645327827
2004-10-12,1.45158949,0.007395356,0.645619472
2004-10-13,1.4571949,0.007412349,0.64683053
2004-10-14,1.454333915,0.007384979,0.647291087
2004-10-15,1.450431503,0.00737137,0.648760867
2004-10-18,1.445400014,0.007325471,0.650110519
2004-10-19,1.440299582,0.007363228,0.64998375
2004-10-20,1.436162574,0.007329766,0.65044881
2004-10-21,1.44917035,0.007367568,0.650829808
2004-10-22,1.447178003,0.007372457,0.650026001
2004-10-25,1.439781153,0.007336757,0.652485972
2004-10-26,1.437711164,0.007325471,0.652188091
2004-10-27,1.439781153,0.007332991,0.65269891
2004-10-28,1.437401179,0.00739645,0.652911987
2004-10-29,1.437504492,0.007400281,0.653637493
2004-11-01,1.437194596,0.00737844,0.65282674
2004-11-02,1.445922499,0.007398091,0.652869361
2004-11-03,1.445295563,0.007360518,0.652273172
2004-11-04,1.435544071,0.007318501,0.653423941
2004-11-05,1.433178072,0.007325471,0.652911987
2004-11-08,1.434823158,0.007322789,0.65419338
2004-11-09,1.436265709,0.007322252,0.654750213
2004-11-10,1.431229426,0.007275902,0.656943897
2004-11-11,1.428163382,0.007264802,0.658284511
2004-11-12,1.427347987,0.007303002,0.657678395
2004-11-15,1.43081986,0.007327081,0.656124926
2004-11-16,1.429490387,0.007318501,0.656254102
2004-11-17,1.42582163,0.007354564,0.657764915
2004-11-18,1.423487544,0.007377896,0.65915233
2004-11-19,1.42612664,0.007409054,0.659935326
2004-11-22,1.423386236,0.007436603,0.659761166
2004-11-23,1.429592566,0.007417847,0.660066007
2004-11-24,1.428877617,0.007393169,0.660371129
2004-11-25,1.427347987,0.007366483,0.661681996
2004-11-26,1.429183936,0.007331916,0.660240327
2004-11-29,1.426533524,0.007339988,0.659195781
2004-11-30,1.435544071,0.007323861,0.661638216
2004-12-01,1.446027041,0.007308339,0.657894737
2004-12-02,1.451273492,0.00731101,0.654964632
2004-12-03,1.449065353,0.007296607,0.654750213
2004-12-06,1.445504481,0.007274314,0.654793085
2004-12-07,1.448016218,0.007230658,0.653381248
2004-12-08,1.450326323,0.007213446,0.652315721
2004-12-09,1.445295563,0.007185457,0.651720542
2004-12-10,1.446759259,0.007163837,0.651508242
2004-12-13,1.444564825,0.007193727,0.651550691
2004-12-14,1.446131598,0.007158196,0.650702759
2004-12-15,1.446863922,0.007167945,0.654364612
2004-12-16,1.457088737,0.007197869,0.652741514
2004-12-17,1.458044762,0.007227,0.650745103
2004-12-20,1.454757056,0.007171543,0.650110519
2004-12-21,1.444460494,0.007150518,0.649224177
2004-12-22,1.430512839,0.00718494,0.647836227
2004-12-23,1.425923285,0.007148985,0.647542576
2004-12-24,1.421868335,0.007129616,0.646914219
2004-12-27,1.421262081,0.007125552,0.645827951
2004-12-28,1.422171656,0.007117944,0.647626449
2004-12-29,1.411831145,0.007104291,0.648256191
2004-12-30,1.410835214,0.00709069,0.647668394
2004-12-31,1.418339125,0.007160759,0.648130145
2005-01-03,1.413927183,0.007202535,0.647500648
2005-01-04,1.416029453,0.007220738,0.646120049
2005-01-05,1.418741576,0.007241654,0.643997939
2005-01-06,1.420656343,0.007230658,0.645244548
2005-01-07,1.422879909,0.007243228,0.645661157
2005-01-10,1.43307538,0.007308339,0.646454199
2005-01-11,1.428367376,0.007315289,0.646412411
2005-01-12,1.428775539,0.007381708,0.645661157
2005-01-13,1.422475107,0.007368654,0.646036566
2005-01-14,1.427347987,0.007444908,0.645536118
2005-01-17,1.422272792,0.007489515,0.647249191
2005-01-18,1.43307538,0.007458234,0.647962159
2005-01-19,1.435647118,0.007463801,0.6486767
2005-01-20,1.442377037,0.00750638,0.648760867
2005-01-21,1.438228103,0.007429421,0.645536118
2005-01-24,1.437607821,0.007443799,0.647626449
2005-01-25,1.437607821,0.007415647,0.64683053
2005-01-26,1.443626389,0.007436603,0.644953241
2005-01-27,1.445295563,0.007419498,0.646495992
2005-01-28,1.443939066,0.007424456,0.646788694
2005-01-31,1.446759259,0.007409603,0.646287081
2005-02-01,1.443939066,0.007398639,0.644496004
2005-02-02,1.444460494,0.007390983,0.643997939
2005-02-03,1.450536699,0.007377896,0.641724957
2005-02-04,1.45285486,0.007423354,0.641395677
2005-02-07,1.456239988,0.007463801,0.64131341
2005-02-08,1.454333915,0.007415647,0.641395677
2005-02-09,1.458151064,0.007415647,0.642054575
2005-02-10,1.452960407,0.007355104,0.641519117
2005-02-11,1.449905756,0.007346999,0.643045463
2005-02-14,1.454968718,0.007342144,0.643293664
2005-02-15,1.452432825,0.007330303,0.644870059
2005-02-16,1.446445361,0.00729927,0.646454199
2005-02-17,1.446759259,0.007256894,0.645786245
2005-02-18,1.45116819,0.007265858,0.646203554
2005-02-21,1.45116819,0.007259001,0.647374895
2005-02-22,1.446549978,0.007276961,0.650195059
2005-02-23,1.44571346,0.007222824,0.649814803
2005-02-24,1.441026011,0.007190623,0.649730362
2005-02-25,1.449800652,0.007207727,0.648256191
2005-02-28,1.449800652,0.007244277,0.64968815
2005-03-01,1.453699666,0.007251632,0.651168848
2005-03-02,1.457938475,0.007276432,0.648802959
2005-03-03,1.453911021,0.007255315,0.646788694
2005-03-04,1.454333915,0.00722909,0.645536118
2005-03-07,1.450116009,0.007200461,0.64441294
2005-03-08,1.45158949,0.007197351,0.644786898
2005-03-09,1.441233696,0.00718494,0.643707757
2005-03-10,1.435853256,0.007162298,0.645827951
2005-03-11,1.431331854,0.007159734,0.64516129
2005-03-14,1.433897333,0.00713674,0.644496004
2005-03-15,1.43636886,0.007156147,0.645036445
2005-03-16,1.436781609,0.007177205,0.646746863
2005-03-17,1.436988073,0.007157171,0.646370629
2005-03-18,1.442065037,0.007179782,0.645369474
2005-03-21,1.440714594,0.007189589,0.644496004
2005-03-22,1.440714594,0.007222824,0.644205373
2005-03-23,1.439677512,0.007262164,0.642797455
2005-03-24,1.440092166,0.00724113,0.643583473
2005-03-25,1.440092166,0.00724113,0.643583473
2005-03-28,1.440092166,0.00724113,0.643583473
2005-03-29,1.44938039,0.007214487,0.644246875
2005-03-30,1.454122437,0.007187522,0.644620641
2005-03-31,1.452432825,0.007223346,0.645744543
2005-04-01,1.456346028,0.007190623,0.644039415
2005-04-04,1.455604076,0.00718494,0.643707757
2005-04-05,1.461774594,0.007185973,0.643459237
2005-04-06,1.459747464,0.007155635,0.644828476
2005-04-07,1.454757056,0.00715103,0.645286184
2005-04-08,1.457938475,0.007170515,0.644953241
2005-04-11,1.456876457,0.007155123,0.645619472
2005-04-12,1.459002043,0.007144388,0.645411127
2005-04-13,1.463378942,0.007209286,0.645202916
2005-04-14,1.46767447,0.007212926,0.643210909
2005-04-15,1.46627566,0.007190106,0.643832089
2005-04-18,1.463700234,0.007163324,0.646161799
2005-04-19,1.469075951,0.007166404,0.647249191
2005-04-20,1.467782181,0.007168459,0.647668394
2005-04-21,1.460387003,0.007129108,0.64821417
2005-04-22,1.464450465,0.007196315,0.647878199
2005-04-25,1.473513593,0.007282791,0.647626449
2005-04-26,1.46810541,0.007270612,0.648592554
2005-04-27,1.471453796,0.00728067,0.647920176
2005-04-28,1.476450613,0.007319037,0.649477171
2005-04-29,1.47601476,0.007339988,0.65044881
2005-05-02,1.478743068,0.007377896,0.649266329
2005-05-03,1.470696375,0.007394809,0.6477523
2005-05-04,1.466813348,0.007395903,0.648929267
2005-05-05,1.469075951,0.007392076,0.646956072
2005-05-06,1.466168169,0.007368654,0.645786245
2005-05-09,1.467351431,0.007382253,0.646161799
2005-05-10,1.464557704,0.007360518,0.64653779
2005-05-11,1.461774594,0.007369197,0.647542576
2005-05-12,1.463486024,0.00737137,0.646788694
2005-05-13,1.470263912,0.00739645,0.647291087
2005-05-16,1.455815985,0.007373,0.647458725
2005-05-17,1.454862879,0.007378985,0.64808814
2005-05-18,1.452749328,0.007383343,0.648256191
2005-05-19,1.455180442,0.007373544,0.647962159
2005-05-20,1.455286328,0.007354023,0.645869664
2005-05-23,1.457088737,0.007382798,0.64653779
2005-05-24,1.454228168,0.00738607,0.64653779
2005-05-25,1.453805335,0.007389345,0.646914219
2005-05-26,1.454757056,0.007375719,0.646328852
2005-05-27,1.455392228,0.007392622,0.646036566
2005-05-30,1.459960581,0.007425007,0.647374895
2005-05-31,1.476886723,0.00749232,0.650533437
2005-06-01,1.480494485,0.007527853,0.653167864
2005-06-02,1.480713704,0.007534659,0.651550691
2005-06-03,1.479946722,0.007543185,0.651084055
2005-06-06,1.481920569,0.007608034,0.652784124
2005-06-07,1.489092398,0.00762602,0.653466641
2005-06-08,1.490424026,0.007593591,0.652060511
2005-06-09,1.489646954,0.007612088,0.651763019
2005-06-10,1.491646778,0.007609192,0.651550691
2005-06-13,1.496333982,0.007590709,0.650237337
2005-06-14,1.493651979,0.007556865,0.649477171
2005-06-15,1.499925004,0.007572316,0.649857031
2005-06-16,1.504551268,0.007560865,0.649561546
2005-06-17,1.497454328,0.007548879,0.647626449
2005-06-20,1.495774437,0.007513713,0.647416807
2005-06-21,1.504890895,0.007564297,0.648298217
2005-06-22,1.503420281,0.007587829,0.64855049
2005-06-23,1.509661836,0.007640587,0.649730362
2005-06-24,1.508295626,0.007580352,0.648845056
2005-06-27,1.503533303,0.007523888,0.648130145
2005-06-28,1.50466446,0.00752219,0.647458725
2005-06-29,1.499475184,0.007517101,0.646370629
2005-06-30,1.483239395,0.007465472,0.645202916
2005-07-01,1.47275405,0.007449344,0.644371416
2005-07-04,1.478305861,0.007537499,0.645827951
2005-07-05,1.476341625,0.007517101,0.644288383
2005-07-06,1.473839352,0.007505817,0.643293664
2005-07-07,1.459640928,0.007488954,0.646328852
2005-07-08,1.457088737,0.007471608,0.643915003
2005-07-11,1.453488372,0.007440476,0.642921435
2005-07-12,1.453171547,0.007389345,0.642549637
2005-07-13,1.449485433,0.007370826,0.641519117
2005-07-14,1.45677034,0.007394262,0.641807329
2005-07-15,1.457301078,0.007388253,0.641272284
2005-07-18,1.44938039,0.007391529,0.640984552
2005-07-19,1.453805335,0.007403569,0.639631572
2005-07-20,1.440299582,0.007334067,0.639713408
2005-07-21,1.436781609,0.007395903,0.640902391
2005-07-22,1.438641922,0.007408505,0.639590662
2005-07-25,1.440092166,0.007414547,0.639590662
2005-07-26,1.450221159,0.007431629,0.640902391
2005-07-27,1.448645516,0.0074118,0.640286849
2005-07-28,1.447806573,0.007352941,0.64
2005-07-29,1.450747135,0.00735781,0.64073813
2005-08-01,1.446340758,0.007316895,0.641395677
2005-08-02,1.450747135,0.007349159,0.6424258
2005-08-03,1.446968601,0.007309407,0.641642605
2005-08-04,1.441233696,0.00728173,0.642219511
2005-08-05,1.437607821,0.007239557,0.64131341
2005-08-08,1.445922499,0.007239557,0.641231164
2005-08-09,1.443209698,0.007212926,0.642673522
2005-08-10,1.448540595,0.00727802,0.6424258
2005-08-11,1.452960407,0.007302468,0.643624895
2005-08-12,1.456133964,0.007335681,0.643790639
2005-08-15,1.462843768,0.007377896,0.644620641
2005-08-16,1.467459095,0.007427765,0.64441294
2005-08-17,1.472103636,0.007415647,0.645744543
2005-08-18,1.475905837,0.007417297,0.646705038
2005-08-19,1.474056604,0.007434391,0.645661157
2005-08-22,1.474600015,0.007466587,0.644620641
2005-08-23,1.470155837,0.007428869,0.643749195
2005-08-24,1.469831704,0.007420049,0.643293664
2005-08-25,1.46627566,0.00740631,0.646078305
2005-08-26,1.466598225,0.00741125,0.64653779
2005-08-29,1.46713615,0.007367568,0.647123536
2005-08-30,1.464664958,0.007363228,0.644662197
2005-08-31,1.464343242,0.007349699,0.645786245
2005-09-01,1.463378942,0.007301935,0.646705038
2005-09-02,1.466705779,0.007264274,0.647794261
2005-09-05,1.473730749,0.007315824,0.648130145
2005-09-06,1.477759716,0.007312614,0.647836227
2005-09-07,1.476886723,0.007300869,0.648046141
2005-09-08,1.478852411,0.007290755,0.64808814
2005-09-09,1.480713704,0.007319037,0.647878199
2005-09-12,1.482909468,0.00739645,0.647542576
2005-09-13,1.483459427,0.007343761,0.646245315
